cv_cct,c_nombre,cv_tipo,c_tipo,cv_administrativa,c_administrativa,cv_estatus,c_estatus,cv_motivo,c_motivo,cv_motivon2,c_descripcnmotivo,inmueble_cv_inmueble,inmueble_cv_vialidad_principal,inmueble_c_vialidad_principal,inmueble_cv_vialidad_derecha,inmueble_c_vialidad_derecha,inmueble_cv_vialidad_izquierda,inmueble_c_vialidad_izquierda,inmueble_cv_vialidad_posterior,inmueble_c_vialidad_posterior,inmueble_n_extnum,inmueble_c_extalf,inmueble_n_intnum,inmueble_c_intalf,inmueble_cv_ent,inmueble_c_nom_ent,inmueble_cv_mun,inmueble_c_nom_mun,inmueble_cv_loc,inmueble_c_nom_loc,inmueble_cv_asen,inmueble_c_nom_asen,inmueble_cv_codigo_postal,inmueble_c_desc_ubicacion,latitud,longitud,sostenimiento_cv_control,sostenimiento_c_control,sostenimiento_cv_subcontrol,sostenimiento_c_subcontrol,sostenimiento_cv_dependencian1,sostenimiento_c_dependencian1,sostenimiento_cv_dependencian2,sostenimiento_c_dependencian2,sostenimiento_cv_dependencian3,sostenimiento_c_dependencian3,sostenimiento_cv_dependencian4,sostenimiento_c_dependencian4,sostenimiento_cv_dependencian5,sostenimiento_cv_servicio,sostenimiento_c_servicio,depoperativa_cv_dependencian1,depoperativa_c_dependencian1,depoperativa_cv_dependencian2,depoperativa_c_dependencian2,depoperativa_cv_dependencian3,depoperativa_c_dependencian3,depoperativa_cv_dependencian4,depoperativa_c_dependencian4,depoperativa_cv_dependencian5,contacto_c_curp,contacto_c_rfc,contacto_c_nombre,contacto_c_apellido1,contacto_c_apellido2,contacto_c_email,contacto_c_telefono,contacto_c_celular,contacto_c_extension,contacto_c_pweb,serreg_cv_cct,jefsec_cv_cct,supervision_cv_cct,institucion,c_tuno_01,c_tuno_2,c_tuno_3,tiponivelsub_cv_servicion1,tiponivelsub_c_servicion1,tiponivelsub_cv_servicion2,tiponivelsub_c_servicion2,tiponivelsub_cv_servicion3,tiponivelsub_c_servicion3,caracteristca_cv_caracterizan1,caracteristca_c_caracterizan1,caracteristca_cv_caracterizan2,caracteristca_c_caracterizan2,fn_inmueble_c_extalf,fn_inmueble_c_intalf,fn_sostenimiento_cv_servicio
01MSU0071I,INSTITUTO DE IMAGEN PÚBLICA,13,RECTORIA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INMF4758,2220913,CALLE AGUSTÍN MELGAR,2220914,AVENIDA ALAMEDA,2220915,CALLE VICENTE SUÁREZ,2220916,CALLE FERNANDO MONTES DE OCA,108,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,81.0,HÉROES,20190,,21.882837,-102.277372,2.0,PRIVADO,1.0,PRIVADO,1.0,INICIATIVA PRIVADA,4.0,PERSONA FÍSICA,0.0,,0.0,,0.0,M01,EDUCACION SUPERIOR (RECTORIA - ADMINISTRACION ESCOLAR),1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,www.intitutodeimagenpublica.com,,,,,DISCONTINUO,,,,,,,,,,,,,,,
01FZF0023G,INSPECCIÓN DE EDUCACIÓN FÍSICA NÚM. 23,1,SUPERVISION DE ZONA DE EDUCACION,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM03B4A,182888,CALLE CARRETERA A LA CANTERA,854812,NINGUNO NINGUNO,321465,NINGUNO NINGUNO,587935,NINGUNO NINGUNO,0,SN,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,894.0,SAN NICOLAS,20200,CASI FRENTE A LA UNIVERSIDAD TECNOLÓGICA DE AGUASCALIENTES,21.845812,-102.354075,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,F95,SUPERVISAR LA EDUCACION FISICA EN LAS ESCUELAS DE EDUCACION BASICA,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,,01ADG0014R,,,,DISCONTINUO,,,,,,,,,,,,,,,
01DJN0274V,JULIO VERNE,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM03A82,132068,ANDADOR DEL RAYO,487999,AVENIDA SIGLO XXI,797960,PRIVADA PABLO GARCIA,1067192,AVENIDA CANARIO,152,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,847.0,INFONAVIT POTREROS DEL OESTE,20280,,21.844193,-102.301224,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,01ADG0014R,01FJZ0003F,01FZP0044Z,,MATUTINO,,,2.0,BÁSICA,1.0,PREESCOLAR,1.0,GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01PBH0169W,INSTITUTO INTEGRAL DE EDUCACIÓN MEDIA SUPERIOR (IIEMS) RINCÓN DE ROMOS,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INME9B1F,2074557,CALLE MORELOS,2074558,CALLE EDÉN,2074559,CALLE INSURGENTES,2074560,CALLE ANÁHUAC,202,D,0,,1,AGUASCALIENTES,7,RINCÓN DE ROMOS,1,RINCÓN DE ROMOS,3.0,ZONA CENTRO,20400,,22.228207,-102.322074,2.0,PRIVADO,1.0,PRIVADO,1.0,INICIATIVA PRIVADA,3.0,SOCIEDAD CIVIL,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,TESTADO,,,,,,01MMS0273W,MATUTINO,,,3.0,MEDIA SUPERIOR,1.0,MEDIA SUPERIOR,1.0,BACHILLERATO GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01DJN0383B,ERNESTINA MACIAS CHAVEZ,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM91F67,1266977,CALLE HACIENDA SAN JOSE DE GUADALUPE,1301300,CALLE HACIENDA EL MEZQUITE,1335623,AVENIDA HACIENDA DE OJOCALIENTE,1369946,CALLE HACIENDA EL SOYATAL,0,SN,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,840.0,HACIENDAS DE AGUASCALIENTES 1A SECCION,20133,,21.888499,-102.245458,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,,01ADG0012T,01FJZ0003F,01FZP0028I,,VESPERTINO,,,2.0,BÁSICA,1.0,PREESCOLAR,1.0,GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01ADG0521W,DEPARTAMENTO DE SISTEMAS DE TELEBACHILLERATOS,6,ADMINISTRATIVO,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INMEAAC1,2084565,CALLE PASEOS DE PABELLÓN DE ARTEAGA,2084566,CALLE PASEOS DE JESÚS MARÍA,2084567,CALLE PASEOS DEL CHAYOTE,2084568,CALLE PASEOS DE OJOCALIENTE,237,,0,,1,AGUASCALIENTES,5,JESÚS MARÍA,427,PASEOS DE AGUASCALIENTES,1.0,PASEOS DE AGUASCALIENTES,20907,,21.96969,-102.297774,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,A08,DESARROLLAR ACTIVIDADES ADMINISTRATIVAS,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,TESTADO,,,,,,DISCONTINUO,,,,,,,,,,,,,,,
01AIZ0013B,INSPECCION DE PRIMARIAS NUM. 13,1,SUPERVISION DE ZONA DE EDUCACION,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM03937,183240,CALLE MELQUIADES MORENO,321315,NINGUNO NINGUNO,587765,NINGUNO NINGUNO,854469,NINGUNO NINGUNO,809,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,268.0,NINGUNO,0,,21.521139,-102.175002,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,A33,SUPERVISAR QUE LOS ESTABLECIMIENTOS EDUCATIVOS CUMPLAN CON PLANES Y PROGRAMAS,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,,TESTADO,TESTADO,TESTADO,,TESTADO,,,,,,,,DISCONTINUO,,,,,,,,,,,,,,,
01DPR0350A,GENERAL DE DIVISION ENRIQUE ESTRADA,9,ESCUELA,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM03BB1,132219,CALLE EMILIANO ZAPATA,854860,NINGUNO NINGUNO,321491,NINGUNO NINGUNO,587962,NINGUNO NINGUNO,0,SN,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,106,ARELLANO,1.0,NINGUNO,20280,,21.800833,-102.274444,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,TESTADO,,,01ADG0018N,01FJS0002X,01FIZ0024C,,MATUTINO,,,2.0,BÁSICA,2.0,PRIMARIA,1.0,GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01MMS0123P,TELEBACHILLERATO COMUNITARIO EL CONEJAL,18,PLANTEL (MEDIA SUPERIOR),1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM03BED,132232,CALLE CARDENAL,528749,AVENIDA PARAISO,587996,NINGUNO NINGUNO,854916,NINGUNO NINGUNO,405,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,146,EL CONEJAL,1.0,NINGUNO,20366,,21.918118,-102.210341,1.0,PÚBLICO,2.0,ESTATAL,1.0,GOBIERNO DEL ESTADO,2.0,OTROS ORGANISMOS ESTATALES,1.0,ORGANISMOS DESCENTRALIZADOS DEL GOBIERNO DEL ESTADO,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,2,SUBSECRETARÍA DE EDUCACIÓN MEDIA  SUPERIOR,2,DIRECCIÓN GENERAL DEL BACHILLERATO,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,,,,,DISCONTINUO,,,,,,,,,,,,,,,9999.0
01ADG0009F,SISTEMA DE ASESORÍA Y ACOMPAÑAMIENTO A LA ESCUELA POCITOS,3,SERVICIO REGIONAL,1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM0373A,182599,CALLE CARRETERA A POCITOS,854153,NINGUNO NINGUNO,321162,NINGUNO NINGUNO,587601,NINGUNO NINGUNO,0,SN,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,160.0,PRIMO VERDAD,20130,FRENTE A LA PLANTA TRATADORA DE AGUAS RESIDUALES,21.907501,-102.327361,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,A10,CONDUCCION Y COORDINACION GENERAL,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,,,,,,DISCONTINUO,,,,,,,,,,,,,,,
01FRB0013V,CENTRO DE RECURSOS PARA LA INTEGRACION EDUCATIVA NUM. 13,10,APOYO A LA EDUCACION,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM91E4E,1266696,CALLE CATALUÑA,1301019,CALLE ESPAÑA,1335342,CALLE ALAMO,1369665,CALLE SORIA,0,SN,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,53.0,ESPAÑA,20210,,21.868319,-102.312278,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,F152,CENTRO DE RECURSOS E INFORMACIÓN PARA LA INTEGRACIÓN EDUCATIVA,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,,TESTADO,TESTADO,TESTADO,,TESTADO,,,,01ADG0012T,,,,DISCONTINUO,,,,,,,,,,,,,,,
01FEI0034X,EDUCACION INICIAL DE CONAFE,9,ESCUELA,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM03E30,55075,NINGUNO NINGUNO,321923,NINGUNO NINGUNO,588450,NINGUNO NINGUNO,855452,NINGUNO NINGUNO,0,DOMICILIO CONOCIDO,0,,1,AGUASCALIENTES,2,ASIENTOS,53,TANQUE DE GUADALUPE,1.0,NINGUNO,20775,,0.918368,101.905278,1.0,PÚBLICO,1.0,FEDERAL,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,6.0,ORGANISMOS DESCENTRALIZADOS DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA,9.0,CONSEJO NACIONAL DE FOMENTO EDUCATIVO,0.0,9999,SERVICIO EDUCATIVO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,6,ORGANISMOS DESCENTRALIZADOS DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA,9,CONSEJO NACIONAL DE FOMENTO EDUCATIVO,0,,,TESTADO,TESTADO,TESTADO,,,,,,,,,,MATUTINO,,,1.0,INICIAL,1.0,INICIAL,3.0,INICIAL NO ESCOLARIZADA,1.0,SERVICIOS,16.0,ATENCIÓN A PADRES,,,9999.0
01FEI0257F,EDUCACION INICIAL DE CONAFE NO ESCOLARIZADO,9,ESCUELA,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM03CC2,54859,NINGUNO NINGUNO,588186,NINGUNO NINGUNO,54859,NINGUNO NINGUNO,321674,NINGUNO NINGUNO,0,DOMICILIO CONOCIDO,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,597,EL GUARDA,1.0,NINGUNO,0,,21.799444,-102.208889,1.0,PÚBLICO,1.0,FEDERAL,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,6.0,ORGANISMOS DESCENTRALIZADOS DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA,9.0,CONSEJO NACIONAL DE FOMENTO EDUCATIVO,0.0,9999,SERVICIO EDUCATIVO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,6,ORGANISMOS DESCENTRALIZADOS DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA,9,CONSEJO NACIONAL DE FOMENTO EDUCATIVO,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,,,,,,,MATUTINO,,,1.0,INICIAL,1.0,INICIAL,3.0,INICIAL NO ESCOLARIZADA,1.0,SERVICIOS,16.0,ATENCIÓN A PADRES,,,9999.0
01MMS0212I,COLEGIO DEL ARTE Y LAS CIENCIAS,18,PLANTEL (MEDIA SUPERIOR),1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM91E65,1266719,CALLE RIVERO Y GUTIÉRREZ,1301042,CALLE GENERAL GUADALUPE VICTORIA,1335365,CALLE ALARCÓN,1369688,CALLE GENERAL IGNACIO ALLENDE,320,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,242.0,ZONA CENTRO,20000,,21.88206,-102.29921,2.0,PRIVADO,1.0,PRIVADO,1.0,INICIATIVA PRIVADA,1.0,ASOCIACIÓN CIVIL,0.0,,0.0,,0.0,M03,EDUCACION MEDIA SUPERIOR (RECTORIA - ADMINISTRACION ESCOLAR),1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,,,,,,,DISCONTINUO,,,,,,,,,,,,,,,
01MMS0031Z,PLANTEL CONALEP 319 PABELLON DE ARTEAGA,18,PLANTEL (MEDIA SUPERIOR),1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM04166,132456,CALLE ALFONSO BERNAL SAHAGUN,529064,CALLE FRANCISCO VITAL RODRIGUEZ,798212,CALLE DIONISIO MARTINEZ TREJO,1089325,CALLE JESUS TERAN,0,SN,0,,1,AGUASCALIENTES,6,PABELLÓN DE ARTEAGA,1,PABELLÓN DE ARTEAGA,29.0,PLUTARCO ELIAS CALLES,20604,,22.144053,-102.277789,1.0,PÚBLICO,2.0,ESTATAL,1.0,GOBIERNO DEL ESTADO,2.0,OTROS ORGANISMOS ESTATALES,1.0,ORGANISMOS DESCENTRALIZADOS DEL GOBIERNO DEL ESTADO,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,6,ORGANISMOS DESCENTRALIZADOS DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA,5,COLEGIO NACIONAL DE EDUCACIÓN PROFESIONAL TÉCNICA,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,WWW.CEPTEA.EDU.MX,,,,,DISCONTINUO,,,,,,,,,,,,,,,9999.0
01AIZ0052D,INSPECCION DE PRIMARIAS NUM. 52,1,SUPERVISION DE ZONA DE EDUCACION,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM920F3,1267370,CALLE PLUTARCO ELIAS S,1301693,NINGUNO NINGUNO,1336016,NINGUNO NINGUNO,1370339,NINGUNO NINGUNO,14,,0,,1,AGUASCALIENTES,9,TEPEZALÁ,25,SAN ANTONIO,2.0,NINGUNO,20630,,92.613796,0.0,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,A33,SUPERVISAR QUE LOS ESTABLECIMIENTOS EDUCATIVOS CUMPLAN CON PLANES Y PROGRAMAS,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,,TESTADO,TESTADO,TESTADO,,TESTADO,,,,,,,,DISCONTINUO,,,,,,,,,,,,,,,
01AZP0028N,INSPECCION DE PREESCOLAR NUM. 28,1,SUPERVISION DE ZONA DE EDUCACION,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM91E9D,1266775,CALLE COTORINA,1301098,NINGUNO NINGUNO,1335421,NINGUNO NINGUNO,1369744,NINGUNO NINGUNO,0,SN,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,135.0,OJOCALIENTE I,20230,,21.521139,-102.175002,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,A33,SUPERVISAR QUE LOS ESTABLECIMIENTOS EDUCATIVOS CUMPLAN CON PLANES Y PROGRAMAS,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,,TESTADO,TESTADO,TESTADO,,TESTADO,,,,,,,,DISCONTINUO,,,,,,,,,,,,,,,
01DJN0556C,PREESCOLAR RURAL,9,ESCUELA,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM0445E,55768,NINGUNO NINGUNO,322828,NINGUNO NINGUNO,589472,NINGUNO NINGUNO,856952,NINGUNO NINGUNO,0,DOMICILIO CONOCIDO,0,,1,AGUASCALIENTES,11,SAN FRANCISCO DE LOS ROMO,16,CHICALOTE [ESTACIÓN],1.0,NINGUNO,20300,,0.917188,102.253611,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,,TESTADO,TESTADO,TESTADO,,,,,,01ADG0026W,,01FZP0025L,,MATUTINO,,,2.0,BÁSICA,1.0,PREESCOLAR,1.0,GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01PPR0118Z,INSTITUTO PSICOPEDAGOGICO AGUASCALIENTES MM IPAMM,9,ESCUELA,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM91E80,1266746,AVENIDA AGUASCALIENTES SUR,1301069,CALLE HERMANOS GALEANA,1335392,CALLE MEXICO LIBRE,1369715,CALLE CAUDILLOS,818,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,124.0,MORELOS I,20298,,21.858774,-102.285228,2.0,PRIVADO,1.0,PRIVADO,1.0,INICIATIVA PRIVADA,1.0,ASOCIACIÓN CIVIL,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,,TESTADO,TESTADO,TESTADO,,TESTADO,,,,01ADG0013S,01FJS0004V,01FIZ0061G,,MATUTINO,,,2.0,BÁSICA,2.0,PRIMARIA,1.0,GENERAL,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01DNE0002S,ESCUELA NORMAL EXPERIMENTAL,9,ESCUELA,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM920BE,1267317,PROLONGACIÓN ALDAMA,1301640,CALLE EJERCITO NACIONAL,1335963,CALLE GUADALUPE,1370286,NINGUNO NINGUNO,0,SN,0,,1,AGUASCALIENTES,7,RINCÓN DE ROMOS,1,RINCÓN DE ROMOS,39.0,NINGUNO,20400,,92.644091,0.0,1.0,PÚBLICO,5.0,FEDERAL TRANSFERIDO,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,0.0,,0.0,,0.0,9999,SERVICIO EDUCATIVO,1,GOBIERNO DEL ESTADO,1,SECRETARÍA DE EDUCACIÓN DEL GOBIERNO DEL ESTADO,0,,0,,0,,,TESTADO,TESTADO,TESTADO,,,,,,,,,,DISCONTINUO,,,4.0,SUPERIOR,1.0,SUPERIOR,1.0,LICENCIATURA Y POSGRADO,0.0,NO APLICA,0.0,NO APLICA,,,9999.0
01FEI0200E,EDUCACION INICIAL DE CONAFE NO ESCOLARIZADO,9,ESCUELA,1,AGUASCALIENTES,0,INACTIVO,3,CAUSAS ADMINISTRATIVAS,5,OTRA ESPECIFIQUE,01INM03DAF,55008,NINGUNO NINGUNO,321845,NINGUNO NINGUNO,588351,NINGUNO NINGUNO,855325,NINGUNO NINGUNO,0,DOMICILIO CONOCIDO,0,,1,AGUASCALIENTES,2,ASIENTOS,15,CHARCO AZUL,1.0,NINGUNO,20705,,22.05082,-102.020699,1.0,PÚBLICO,1.0,FEDERAL,1.0,PRESIDENCIA DE LA REPÚBLICA,2.0,SECRETARÍA DE EDUCACIÓN PÚBLICA,6.0,ORGANISMOS DESCENTRALIZADOS DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA,9.0,CONSEJO NACIONAL DE FOMENTO EDUCATIVO,0.0,9999,SERVICIO EDUCATIVO,1,PRESIDENCIA DE LA REPÚBLICA,2,SECRETARÍA DE EDUCACIÓN PÚBLICA,6,ORGANISMOS DESCENTRALIZADOS DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA,9,CONSEJO NACIONAL DE FOMENTO EDUCATIVO,0,,,TESTADO,TESTADO,TESTADO,,,,,,,,,,MATUTINO,,,1.0,INICIAL,1.0,INICIAL,3.0,INICIAL NO ESCOLARIZADA,1.0,SERVICIOS,16.0,ATENCIÓN A PADRES,,,9999.0
01MMS0266M,INSTITUTO SANFORD BACHILLERATO,18,PLANTEL (MEDIA SUPERIOR),1,AGUASCALIENTES,1,ACTIVO,0,,0,,01INM91F50,1266954,AVENIDA PROVIDENCIA,1301277,AVENIDA SIGLO XXI,1335600,AVENIDA SANTA MONICA,1369923,AVENIDA DE LOS MAESTROS,104,,0,,1,AGUASCALIENTES,1,AGUASCALIENTES,1,AGUASCALIENTES,713.0,RANCHO SANTA MONICA,20286,,21.840334,-102.324471,2.0,PRIVADO,1.0,PRIVADO,1.0,INICIATIVA PRIVADA,1.0,ASOCIACIÓN CIVIL,0.0,,0.0,,0.0,M03,EDUCACION MEDIA SUPERIOR (RECTORIA - ADMINISTRACION ESCOLAR),1,UNIVERSIDADES AUTÓNOMAS,0,,0,,0,,0,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,TESTADO,,WWW.INSTITUTOSANFORD.COM,,,,,DISCONTINUO,,,,,,,,,,,,,,,
